"id","from","to"
"16710","YXL","SUA"
"16711","YXL","LCK"
"16712","YXL","RSI"
"16713","YXL","ADY"
"16715","YXL","SRE"
"16716","YXL","RNO"
"16717","YXL","MNJ"
"16718","YXL","DWD"
"16719","YXL","CDN"
"16720","YXL","VGA"
"16721","YXL","HRE"
"16722","YXL","YDB"
"16723","YXL","GDQ"
"16724","YXL","BVC"
"16727","YXL","KOA"
"16728","YXL","IAD"
"16729","YXL","MEE"
"16731","YXL","TCN"
"16732","YXL","AZ3"
"16733","YXL","BHY"
"16734","YXL","GUL"
"16735","YXL","CFB"
"16736","YXL","PME"
"16738","YXL","PKB"
"16739","YXL","DLM"
"16740","YXL","VAG"
"16742","YXL","VCA"
"16745","YXL","ZNF"
"16746","YXL","UUK"
"16747","YXL","TSE"
"16748","YXL","KIH"
"16749","YXL","EPS"
"16750","YXL","YOG"
"16751","YXL","KTA"
"16752","YXL","PKG"
"16753","YXL","HEW"
"16755","YXL","FCS"
"16757","YXL","MZO"
"16759","YXL","JGR"
"16760","YXL","UAP"
"16761","YXL","JUL"
"16762","YXL","SAY"
"16763","YXL","YRM"
"16764","YXL","HCN"
"16765","YXL","TIU"
"16766","YXL","NHT"
"16767","YXL","GBB"
"16768","YXL","UVA"
"16769","YXL","CNC"
"16770","YXL","GAO"
"16772","YXL","HKB"
"16773","YXL","BER"
"16774","YXL","CBH"
"16775","YXL","SEF"
"16776","YXL","DKS"
"16778","YXL","RAL"
"16779","YXL","PWT"
"16781","YXL","CYT"
"16782","YXL","WAQ"
"16783","YXL","LUX"
"16786","YXL","TSJ"
"16787","YXL","YHF"
"16788","YXL","KUO"
"16790","YXL","JEE"
"16792","YXL","AGR"
"16794","YXL","THO"
"16795","YXL","LPX"
"16796","YXL","STM"
"16798","YXL","CIC"
"1683","YXP","AKF"
"1685","YXP","MFE"
"1686","YXP","GGW"
"1687","YXP","LBG"
"1689","YXP","OTU"
"16810","YXP","CZU"
"16813","YXP","GNS"
"16814","YXP","DRW"
"16815","YXP","ORK"
"16817","YXP","LLW"
"16819","YXP","NHK"
"16822","YXP","JOE"
"16823","YXP","NAP"
"16824","YXP","PRH"
"16826","YXP","GME"
"16828","YXP","OXF"
"16829","YXP","YQI"
"16830","YXP","YUE"
"16832","YXP","SJI"
"16833","YXP","UIO"
"16834","YXP","KBT"
"16835","YXP","BE2"
"16836","YXP","IBZ"
"16837","YXP","WAG"
"16838","YXP","TKU"
"16839","YXP","PJC"
"16840","YXP","MOV"
"16843","YXP","WAL"
"16845","YXP","CIL"
"16846","YXP","ZMB"
"16847","YXP","BAV"
"16848","YXP","PLZ"
"16850","YXP","NDY"
"16851","YXP","SWD"
"16852","YXP","KBR"
"16853","YXP","4G2"
"16854","YXP","PDX"
"16855","YXP","AUG"
"16856","YXP","YNA"
"16857","YXP","YGE"
"16858","YXP","TGM"
"16859","YXP","MYF"
"16862","YXP","MQN"
"16863","YXP","APA"
"16864","YXP","HZH"
"16865","YXP","RDR"
"16866","YXP","LIG"
"16868","YXP","WWT"
"16872","YXP","RKS"
"16875","YXP","ANR"
"16876","YXP","MZR"
"16877","YXP","TOS"
"16878","YXP","ADA"
"16879","YXP","MGF"
"16880","YXP","CMP"
"16882","YXP","PER"
"16884","YXP","HSG"
"16886","YXP","KDL"
"16887","YXP","KBY"
"16889","YXP","OSU"
"16890","YXP","TZX"
"16891","YXP","ISJ"
"16893","YXP","DVD"
"16895","YXP","JOS"
"16896","YXP","AGC"
"16897","YXP","PUS"
"16898","YXP","WNZ"
"1690","YXR","TEB"
"1691","YXR","MFM"
"1692","YXR","WWT"
"1694","YXR","KVA"
"1695","YXR","DUS"
"1696","YXR","ORI"
"1697","YXR","AMI"
"1698","YXR","BRC"
"1699","YXR","SOT"
"16910","YXR","TNN"
"16912","YXR","MIK"
"16913","YXR","PXM"
"16914","YXR","MRV"
"16915","YXR","PYE"
"16919","YXR","DSD"
"16920","YXR","GAI"
"16921","YXR","MBL"
"16922","YXR","GCN"
"16923","YXR","GOI"
"16924","YXR","PDT"
"16925","YXR","FNU"
"16926","YXR","CGA"
"16927","YXR","TUP"
"16929","YXR","ENW"
"16930","YXR","CYM"
"16931","YXR","GLT"
"16932","YXR","VAK"
"16933","YXR","VCL"
"16934","YXR","BMV"
"16935","YXR","RNJ"
"16940","YXR","CDU"
"16941","YXR","RVA"
"16942","YXR","IXH"
"16943","YXR","POW"
"16944","YXR","GLV"
"16945","YXR","YVC"
"16946","YXR","DRJ"
"16947","YXR","UBJ"
"16948","YXR","GUC"
"16950","YXR","MLW"
"16951","YXR","SNO"
"16952","YXR","PIT"
"16954","YXR","SAA"
"16955","YXR","YXH"
"16957","YXR","SVI"
"16958","YXR","COR"
"16959","YXR","FRE"
"16961","YXR","RNP"
"16962","YXR","LET"
"16964","YXR","BCM"
"16965","YXR","TDX"
"16966","YXR","PKB"
"16967","YXR","TIE"
"16968","YXR","OLT"
"16969","YXR","YXS"
"16970","YXR","BNJ"
"16972","YXR","MHK"
"16974","YXR","BBK"
"16975","YXR","KMP"
"16976","YXR","BEO"
"16977","YXR","DLY"
"16978","YXR","BSC"
"16979","YXR","PAZ"
"16980","YXR","LCE"
"16981","YXR","VHM"
"16982","YXR","BJF"
"16984","YXR","UUK"
"16985","YXR","LND"
"16986","YXR","MSR"
"16988","YXR","TEF"
"16990","YXR","HHN"
"16991","YXR","WMN"
"16992","YXR","GLK"
"16993","YXR","KHT"
"16994","YXR","CEF"
"16996","YXR","TIJ"
"16997","YXR","AFE"
"16999","YXR","BFJ"
"1700","YXS","TDG"
"1701","YXS","VLL"
"1702","YXS","SHB"
"1703","YXS","LOK"
"1704","YXS","BHI"
"1705","YXS","ATL"
"1706","YXS","CEC"
"1708","YXS","AZD"
"1709","YXS","BEC"
"17010","YXS","GMP"
"17011","YXS","LAS"
"17013","YXS","FNU"
"17014","YXS","TKA"
"17015","YXS","YSF"
"17016","YXS","FAR"
"17017","YXS","LDG"
"17019","YXS","AAT"
"17020","YXS","SWS"
"17022","YXS","OAG"
"17023","YXS","EAE"
"17024","YXS","WKJ"
"17026","YXS","YVQ"
"17031","YXS","MOV"
"17034","YXS","TWD"
"17036","YXS","TIW"
"17037","YXS","DPL"
"17038","YXS","NOI"
"17039","YXS","NUE"
"17040","YXS","BIV"
"17041","YXS","NSY"
"17042","YXS","MCE"
"17044","YXS","YST"
"17045","YXS","BTV"
"17046","YXS","URC"
"17049","YXS","WYS"
"17051","YXS","PKB"
"17054","YXS","TPE"
"17055","YXS","UMP"
"17056","YXS","SCH"
"17057","YXS","RUK"
"17058","YXS","47A"
"17059","YXS","YQR"
"17060","YXS","ULD"
"17061","YXS","YJS"
"17062","YXS","RAT"
"17063","YXS","CFR"
"17065","YXS","NIC"
"17066","YXS","BGS"
"17067","YXS","ENT"
"17070","YXS","OVA"
"17072","YXS","VPN"
"17073","YXS","VAD"
"17075","YXS","CYC"
"17076","YXS","EMN"
"17077","YXS","GEG"
"17078","YXS","MNU"
"17081","YXS","FNI"
"17082","YXS","HER"
"17083","YXS","VCD"
"17085","YXS","ORN"
"17087","YXS","PAP"
"17088","YXS","TFF"
"17089","YXS","MYG"
"17090","YXS","DIN"
"17091","YXS","KRS"
"17092","YXS","FLA"
"17094","YXS","LBX"
"17096","YXS","LIN"
"17097","YXS","YRI"
"17098","YXS","MOZ"
"17099","YXS","YAX"
"1710","YXT","EMK"
"1713","YXT","CFS"
"1714","YXT","YPE"
"1715","YXT","SVQ"
"1716","YXT","TNT"
"1717","YXT","HIL"
"1718","YXT","CTC"
"1719","YXT","IPA"
"17110","YXT","MJZ"
"17112","YXT","TLL"
"17113","YXT","THQ"
"17115","YXT","RHP"
"17116","YXT","RAI"
"17118","YXT","IKR"
"17120","YXT","DRM"
"17122","YXT","SVJ"
"17123","YXT","SJJ"
"17124","YXT","BAY"
"17125","YXT","QYD"
"17127","YXT","SQH"
"17128","YXT","CEK"
"17129","YXT","PAQ"
"17130","YXT","OMH"
"17131","YXT","GGW"
"17132","YXT","BSJ"
"17133","YXT","LYH"
"17134","YXT","SWF"
"17135","YXT","AAF"
"17138","YXT","DUH"
"17139","YXT","TEX"
"17144","YXT","SDV"
"17147","YXT","CYC"
"17149","YXT","YGV"
"17151","YXT","VIJ"
"17153","YXT","JIB"
"17154","YXT","DIS"
"17157","YXT","SJL"
"17159","YXT","TCQ"
"17160","YXT","BFD"
"17161","YXT","MOT"
"17164","YXT","HTF"
"17165","YXT","NDZ"
"17169","YXT","BHK"
"17172","YXT","LAK"
"17173","YXT","SHV"
"17175","YXT","THD"
"17176","YXT","CCZ"
"17177","YXT","BHH"
"17178","YXT","AFL"
"17179","YXT","VXE"
"17180","YXT","KCH"
"17181","YXT","DOH"
"17182","YXT","HEA"
"17183","YXT","PVR"
"17186","YXT","CWC"
"17187","YXT","SIS"
"17188","YXT","SBZ"
"17189","YXT","ITH"
"17190","YXT","YCU"
"17191","YXT","ENE"
"17192","YXT","BXN"
"17194","YXT","GED"
"17195","YXT","TIE"
"17196","YXT","YNO"
"17197","YXT","MHD"
"17198","YXT","YVP"
"1720","YXU","KRT"
"1721","YXU","KSO"
"1722","YXU","MIB"
"1723","YXU","GAI"
"1725","YXU","BNA"
"1726","YXU","AAA"
"1728","YXU","SXX"
"1729","YXU","YHS"
"17210","YXU","AUS"
"17211","YXU","MWP"
"17212","YXU","JAX"
"17213","YXU","TDX"
"17216","YXU","TSE"
"17217","YXU","SAY"
"17218","YXU","YJN"
"17219","YXU","EUX"
"17221","YXU","TOS"
"17223","YXU","JNX"
"17224","YXU","SWX"
"17225","YXU","TLM"
"17226","YXU","SOP"
"17227","YXU","ZSE"
"17228","YXU","BUD"
"17229","YXU","MSP"
"17231","YXU","MOG"
"17232","YXU","TCT"
"17233","YXU","CNM"
"17234","YXU","PTZ"
"17237","YXU","PLW"
"17238","YXU","SKH"
"17239","YXU","24J"
"17242","YXU","KUF"
"17245","YXU","PXU"
"17246","YXU","BBI"
"17247","YXU","NFO"
"17249","YXU","SMX"
"17250","YXU","MNG"
"17252","YXU","AFE"
"17257","YXU","ZNF"
"17259","YXU","CKG"
"17260","YXU","KDO"
"17261","YXU","XGR"
"17263","YXU","SRT"
"17265","YXU","SPB"
"17266","YXU","PNV"
"17268","YXU","GOV"
"17269","YXU","YMX"
"17270","YXU","PEA"
"17271","YXU","OMF"
"17273","YXU","ZMT"
"17274","YXU","VIS"
"17275","YXU","ZXE"
"17276","YXU","YTY"
"17278","YXU","PIS"
"17279","YXU","LSC"
"17280","YXU","BBI"
"17281","YXU","YVT"
"17282","YXU","DYG"
"17284","YXU","LGS"
"17285","YXU","CTC"
"17286","YXU","CHY"
"17288","YXU","HAJ"
"17290","YXU","URY"
"17292","YXU","SLP"
"17293","YXU","FON"
"17294","YXU","TKF"
"17295","YXU","DTS"
"17296","YXU","KCZ"
"17297","YXU","PHA"
"17298","YXU","GDE"
"17299","YXU","ABI"
"1730","YXX","AVX"
"1732","YXX","KNU"
"1733","YXX","PIA"
"1734","YXX","CWT"
"1736","YXX","HOQ"
"17310","YXX","LFW"
"17311","YXX","SEU"
"17312","YXX","REG"
"17313","YXX","STE"
"17314","YXX","BLQ"
"17315","YXX","ADK"
"17316","YXX","IXB"
"17317","YXX","YCU"
"17318","YXX","TGR"
"17320","YXX","BJT"
"17321","YXX","KFA"
"17322","YXX","SSE"
"17323","YXX","MJC"
"17324","YXX","PUS"
"17325","YXX","RFS"
"17326","YXX","LAE"
"17327","YXX","GUS"
"17328","YXX","HKK"
"17329","YXX","BXN"
"17330","YXX","MHR"
"17332","YXX","AXR"
"17333","YXX","EZS"
"17334","YXX","LIT"
"17336","YXX","KTE"
"17337","YXX","TOD"
"17338","YXX","SBK"
"17339","YXX","ATQ"
"17341","YXX","CMI"
"17342","YXX","TIC"
"17343","YXX","YYZ"
"17344","YXX","ZVA"
"17346","YXX","TVS"
"17348","YXX","WUZ"
"17350","YXX","ZWS"
"17351","YXX","WSD"
"17354","YXX","PKR"
"17355","YXX","SIT"
"17356","YXX","CXI"
"17357","YXX","ZGR"
"17358","YXX","RIL"
"17359","YXX","DKI"
"17360","YXX","X39"
"17361","YXX","HFN"
"17363","YXX","UTW"
"17365","YXX","AXD"
"17366","YXX","STG"
"17367","YXX","JSY"
"17368","YXX","OAJ"
"17369","YXX","KUN"
"17370","YXX","VEL"
"17371","YXX","LAZ"
"17372","YXX","NME"
"17373","YXX","SUR"
"17374","YXX","MUI"
"17376","YXX","BBI"
"17377","YXX","GME"
"17380","YXX","WRE"
"17381","YXX","4G2"
"17385","YXX","MWQ"
"17388","YXX","SSN"
"17389","YXX","ASJ"
"17390","YXX","WRE"
"17392","YXX","FFZ"
"17394","YXX","TAP"
"17395","YXX","LRU"
"17396","YXX","EXI"
"17397","YXX","OOL"
"17398","YXX","GYN"
"17399","YXX","KWT"
"1741","YXY","JBQ"
"1742","YXY","HDM"
"1744","YXY","CTH"
"1745","YXY","XFW"
"1746","YXY","SBM"
"1747","YXY","JAX"
"1748","YXY","XYG"
"17410","YXY","GMZ"
"17411","YXY","ATL"
"17412","YXY","NBG"
"17413","YXY","FSP"
"17414","YXY","NDA"
"17415","YXY","VRU"
"17416","YXY","INL"
"17417","YXY","BBS"
"17419","YXY","MOL"
"17420","YXY","ANG"
"17421","YXY","ANE"
"17422","YXY","SOD"
"17425","YXY","KRS"
"17426","YXY","USM"
"17427","YXY","ZBF"
"17428","YXY","GFF"
"17430","YXY","YMY"
"17431","YXY","KGC"
"17433","YXY","EDO"
"17434","YXY","JCA"
"17435","YXY","PEF"
"17436","YXY","CLO"
"17437","YXY","STL"
"17438","YXY","OHD"
"17439","YXY","KKC"
"17440","YXY","CON"
"17442","YXY","PVP"
"17445","YXY","BKS"
"17446","YXY","GLT"
"17447","YXY","RNL"
"17449","YXY","NUP"
"17450","YXY","TSU"
"17451","YXY","AZO"
"17452","YXY","BJR"
"17455","YXY","LLV"
"17456","YXY","YLW"
"17457","YXY","YWG"
"17458","YXY","ACC"
"17460","YXY","TKF"
"17461","YXY","55S"
"17462","YXY","JED"
"17463","YXY","LQM"
"17464","YXY","YMU"
"17465","YXY","OBU"
"17469","YXY","MRK"
"17470","YXY","DEL"
"17471","YXY","LDX"
"17472","YXY","SMK"
"17473","YXY","TBS"
"17474","YXY","QSA"
"17475","YXY","CJB"
"17477","YXY","GDZ"
"17478","YXY","CEJ"
"17479","YXY","AIN"
"17480","YXY","NNL"
"17481","YXY","SYU"
"17485","YXY","MAK"
"17486","YXY","NVK"
"17487","YXY","CYI"
"17490","YXY","EQY"
"17491","YXY","MYG"
"17492","YXY","SUB"
"17493","YXY","ZAR"
"17496","YXY","GCN"
"17497","YXY","GMI"
"17499","YXY","CPO"
"1750","YYB","OXR"
"1751","YYB","LEC"
"1752","YYB","LIK"
"1753","YYB","GUQ"
"1754","YYB","FFD"
"1755","YYB","OKF"
"1756","YYB","SFL"
"1757","YYB","BNE"
"1758","YYB","YSF"
"1759","YYB","CCV"
"17511","YYB","FMM"
"17513","YYB","PJM"
"17514","YYB","BXE"
"17516","YYB","FIE"
"17517","YYB","ZWI"
"17518","YYB","BKC"
"17521","YYB","YEO"
"17522","YYB","OMH"
"17523","YYB","YOP"
"17524","YYB","BRE"
"17526","YYB","LBL"
"17529","YYB","PBL"
"17530","YYB","EAU"
"17531","YYB","ZYA"
"17532","YYB","GJR"
"17533","YYB","FTX"
"17534","YYB","SPP"
"17536","YYB","TYA"
"17538","YYB","LCL"
"17539","YYB","ABK"
"17540","YYB","CMF"
"17542","YYB","RIG"
"17543","YYB","XZL"
"17544","YYB","DPA"
"17545","YYB","BLQ"
"17546","YYB","OKY"
"17547","YYB","BSX"
"17548","YYB","GED"
"17550","YYB","YCR"
"17551","YYB","2A0"
"17552","YYB","SNO"
"17553","YYB","VDM"
"17554","YYB","19A"
"17555","YYB","XTG"
"17556","YYB","RCZ"
"17557","YYB","KTT"
"17559","YYB","NLA"
"17560","YYB","USU"
"17562","YYB","LHA"
"17563","YYB","XBJ"
"17564","YYB","GAM"
"17567","YYB","ICN"
"17568","YYB","YVB"
"17570","YYB","NIU"
"17571","YYB","IBL"
"17573","YYB","CEU"
"17574","YYB","JPR"
"17575","YYB","RFS"
"17576","YYB","YDA"
"17577","YYB","ATQ"
"17578","YYB","MNG"
"17579","YYB","INY"
"17580","YYB","X39"
"17581","YYB","DAT"
"17582","YYB","DSA"
"17583","YYB","PZI"
"17584","YYB","MLD"
"17585","YYB","GOA"
"17588","YYB","CIW"
"17589","YYB","FMI"
"17590","YYB","MED"
"17591","YYB","ZAQ"
"17593","YYB","IIL"
"17594","YYB","PAH"
"17595","YYB","WNR"
"17596","YYB","NXX"
"17597","YYB","WBW"
"17598","YYB","HLF"
"17599","YYB","TCZ"
"1760","YYC","ORA"
"1761","YYC","KDI"
"1762","YYC","YAX"
"1764","YYC","ALU"
"1765","YYC","TIN"
"1766","YYC","CPE"
"1767","YYC","CAX"
"1768","YYC","OQN"
"1769","YYC","MCO"
"17610","YYC","HKY"
"17612","YYC","SBY"
"17613","YYC","XAD"
"17614","YYC","BBT"
"17615","YYC","CZH"
"17616","YYC","KOS"
"17617","YYC","KCZ"
"17618","YYC","HTS"
"17621","YYC","GPS"
"17623","YYC","YWS"
"17624","YYC","CAQ"
"17625","YYC","MVB"
"17626","YYC","CAL"
"17627","YYC","JKH"
"17629","YYC","R49"
"17632","YYC","KSM"
"17633","YYC","PKK"
"17636","YYC","MHH"
"17637","YYC","RNT"
"17638","YYC","IMF"
"17640","YYC","NBU"
"17641","YYC","DVD"
"17642","YYC","GNZ"
"17643","YYC","BRM"
"17644","YYC","VKT"
"17645","YYC","CTG"
"17646","YYC","YAP"
"17647","YYC","MKY"
"17648","YYC","NYK"
"17649","YYC","PQI"
"17651","YYC","EBG"
"17652","YYC","MMV"
"17654","YYC","NKG"
"17655","YYC","GLA"
"17656","YYC","MYU"
"17657","YYC","DOD"
"17658","YYC","JCU"
"17660","YYC","DKS"
"17661","YYC","ZVA"
"17663","YYC","ANX"
"17664","YYC","YEU"
"17666","YYC","CXO"
"17668","YYC","ANX"
"17669","YYC","SBM"
"17670","YYC","CGX"
"17671","YYC","YLW"
"17672","YYC","DIN"
"17676","YYC","FTI"
"17677","YYC","SCW"
"17678","YYC","TEM"
"17679","YYC","AHO"
"17680","YYC","EHM"
"17681","YYC","HQM"
"17682","YYC","LMY"
"17686","YYC","YBK"
"17687","YYC","KOS"
"17688","YYC","DXR"
"17689","YYC","IJD"
"17690","YYC","SLQ"
"17691","YYC","BZK"
"17692","YYC","NYN"
"17693","YYC","QUB"
"17694","YYC","NTB"
"17695","YYC","TVA"
"17697","YYC","ZRJ"
"17698","YYC","AYT"
"17699","YYC","ALR"
"1770","YYD","KKA"
"1772","YYD","GYE"
"1776","YYD","AJY"
"1777","YYD","XWG"
"1778","YYD","NTU"
"1779","YYD","LDU"
"17710","YYD","NFL"
"17711","YYD","SVB"
"17712","YYD","BHR"
"17713","YYD","SBA"
"17714","YYD","OMC"
"17715","YYD","SSR"
"17716","YYD","GWW"
"17717","YYD","PFN"
"17718","YYD","UYU"
"17719","YYD","SPW"
"17720","YYD","JHE"
"17721","YYD","CFO"
"17723","YYD","MJV"
"17728","YYD","PHK"
"17730","YYD","HLN"
"17731","YYD","KDI"
"17734","YYD","PEW"
"17735","YYD","FUS"
"17737","YYD","CEF"
"17738","YYD","EMA"
"17740","YYD","ATP"
"17741","YYD","WRY"
"17743","YYD","SOU"
"17745","YYD","CEI"
"17747","YYD","YYU"
"17750","YYD","GHB"
"17751","YYD","ZPB"
"17752","YYD","PXO"
"17753","YYD","GPS"
"17754","YYD","BLQ"
"17755","YYD","TGD"
"17756","YYD","DOG"
"17757","YYD","VPY"
"17758","YYD","TEN"
"17761","YYD","HEX"
"17762","YYD","MIV"
"17763","YYD","YMQ"
"17764","YYD","F57"
"17765","YYD","EGM"
"17767","YYD","LCE"
"17768","YYD","GUP"
"17770","YYD","PQC"
"17772","YYD","EFD"
"17773","YYD","CQD"
"17775","YYD","YQV"
"17776","YYD","TZA"
"17777","YYD","FAT"
"17780","YYD","XMN"
"17781","YYD","YTR"
"17782","YYD","VBV"
"17783","YYD","STT"
"17785","YYD","PNY"
"17786","YYD","C23"
"17787","YYD","NML"
"17788","YYD","DOK"
"17789","YYD","NCL"
"17790","YYD","BHO"
"17791","YYD","DBQ"
"17794","YYD","LRR"
"17795","YYD","MKC"
"17796","YYD","SLH"
"17797","YYD","CPA"
"17798","YYD","AUL"
"17799","YYD","AVK"
"1782","YYE","NU8"
"1783","YYE","EYP"
"1786","YYE","RFP"
"17810","YYE","KMP"
"17811","YYE","HVG"
"17812","YYE","HLR"
"17813","YYE","SLL"
"17814","YYE","YHD"
"17815","YYE","PGU"
"17816","YYE","APN"
"17817","YYE","MLU"
"17818","YYE","AMV"
"17819","YYE","BBQ"
"17820","YYE","KDR"
"17821","YYE","IRC"
"17822","YYE","BZL"
"17823","YYE","LFT"
"17824","YYE","HUI"
"17825","YYE","DLL"
"17826","YYE","BMY"
"17827","YYE","ALB"
"17828","YYE","CTD"
"17829","YYE","JXN"
"17830","YYE","CAL"
"17831","YYE","TUD"
"17832","YYE","BCL"
"17835","YYE","GFL"
"17836","YYE","ZQC"
"17837","YYE","BXR"
"17838","YYE","AKC"
"17839","YYE","JED"
"17840","YYE","PWK"
"17842","YYE","RKD"
"17843","YYE","QPJ"
"17844","YYE","DTM"
"17845","YYE","HCQ"
"17846","YYE","WMI"
"17847","YYE","SSE"
"17848","YYE","PZH"
"17849","YYE","BRR"
"17850","YYE","CDA"
"17851","YYE","JQE"
"17852","YYE","SDV"
"17853","YYE","YKF"
"17854","YYE","TQR"
"17855","YYE","WSD"
"17856","YYE","JZP"
"17858","YYE","CZS"
"17861","YYE","IKI"
"17863","YYE","SMQ"
"17864","YYE","YYZ"
"17865","YYE","DUT"
"17868","YYE","FAT"
"17869","YYE","MRD"
"17870","YYE","9A5"
"17871","YYE","ISN"
"17872","YYE","YCH"
"17873","YYE","BIG"
"17874","YYE","NAW"
"17875","YYE","BRW"
"17877","YYE","HFE"
"17878","YYE","KFG"
"17880","YYE","ERV"
"17885","YYE","WDH"
"17886","YYE","HRG"
"17887","YYE","DEN"
"17888","YYE","MBH"
"17889","YYE","YLE"
"17890","YYE","MNI"
"17891","YYE","PDV"
"17892","YYE","CCO"
"17894","YYE","LBE"
"17896","YYE","ME5"
"17897","YYE","NOE"
"17899","YYE","NYT"
"1792","YYF","RAC"
"1796","YYF","LRU"
"1799","YYF","CCL"
"17910","YYF","ESL"
"17911","YYF","CUF"
"17912","YYF","MER"
"17915","YYF","THN"
"17916","YYF","NU8"
"17917","YYF","OXF"
"17918","YYF","NU8"
"17920","YYF","MXX"
"17921","YYF","NGE"
"17922","YYF","GOP"
"17925","YYF","UUS"
"17926","YYF","PYE"
"17928","YYF","QGY"
"17929","YYF","WST"
"17931","YYF","ZLT"
"17932","YYF","IMP"
"17933","YYF","YMT"
"17934","YYF","PTY"
"17935","YYF","TTS"
"17936","YYF","LVR"
"17937","YYF","STB"
"17938","YYF","KLF"
"17940","YYF","PDP"
"17942","YYF","JIQ"
"17943","YYF","OMB"
"17944","YYF","HZK"
"17945","YYF","IND"
"17949","YYF","VPE"
"17950","YYF","NAH"
"17951","YYF","NLO"
"17952","YYF","BJB"
"17954","YYF","WTE"
"17955","YYF","BAS"
"17957","YYF","VCD"
"17958","YYF","UIB"
"17961","YYF","REU"
"17963","YYF","CXH"
"17964","YYF","RFS"
"17965","YYF","SYA"
"17966","YYF","7A4"
"17968","YYF","DUR"
"17969","YYF","UJE"
"17970","YYF","VPC"
"17971","YYF","VDC"
"17972","YYF","JJU"
"17973","YYF","AKF"
"17974","YYF","BJF"
"17975","YYF","TCM"
"17977","YYF","CNJ"
"17978","YYF","PND"
"17979","YYF","ZNE"
"17980","YYF","YXX"
"17982","YYF","YVT"
"17983","YYF","YEU"
"17985","YYF","PSA"
"17986","YYF","ZAJ"
"17987","YYF","49X"
"17990","YYF","RVT"
"17992","YYF","YEI"
"17993","YYF","SUU"
"17995","YYF","PBG"
"17996","YYF","BLR"
"17997","YYF","JEG"
"17998","YYF","YCT"
"17999","YYF","GRV"
"1800","YYG","PCZ"
"1801","YYG","ANG"
"1802","YYG","LMM"
"1803","YYG","KKB"
"1804","YYG","OIA"
"1805","YYG","ATM"
"18010","YYG","EMK"
"18011","YYG","YHO"
"18012","YYG","MGC"
"18013","YYG","AIS"
"18014","YYG","KAD"
"18015","YYG","ANX"
"18016","YYG","ULK"
"18017","YYG","IGD"
"18019","YYG","HEM"
"18020","YYG","TGM"
"18021","YYG","PDK"
"18022","YYG","KLS"
"18023","YYG","VPE"
"18024","YYG","YMO"
"18025","YYG","RNL"
"18026","YYG","LSE"
"18027","YYG","NXP"
"18029","YYG","WAM"
"18030","YYG","COK"
"18031","YYG","OME"
"18033","YYG","UME"
"18034","YYG","YYB"
"18035","YYG","NUS"
"18036","YYG","ADQ"
"18037","YYG","TMT"
"18038","YYG","DRG"
"18039","YYG","ASI"
"18040","YYG","EGM"
"18041","YYG","EBB"
"18042","YYG","IJK"
"18043","YYG","AVI"
"18046","YYG","ATA"
"18047","YYG","SYU"
"18051","YYG","MLE"
"18052","YYG","OUK"
"18055","YYG","YMT"
"18059","YYG","LZY"
"18061","YYG","DIY"
"18062","YYG","PME"
"18063","YYG","JMO"
"18064","YYG","KOT"
"18065","YYG","YHS"
"18066","YYG","UFA"
"18067","YYG","RHO"
"18069","YYG","MYQ"
"18070","YYG","SMS"
"18072","YYG","CBQ"
"18073","YYG","TVA"
"18074","YYG","RIA"
"18075","YYG","BMD"
"18076","YYG","TNJ"
"18077","YYG","LSH"
"18078","YYG","MKZ"
"18079","YYG","CPT"
"18082","YYG","GSS"
"18083","YYG","TNX"
"18084","YYG","CKH"
"18085","YYG","BOW"
"18086","YYG","TXG"
"18087","YYG","TTA"
"18088","YYG","NGO"
"18090","YYG","ULI"
"18091","YYG","CGK"
"18092","YYG","MFQ"
"18095","YYG","STG"
"18096","YYG","QSA"
"18097","YYG","RNT"
"18098","YYG","DWA"
"18099","YYG","PIM"
"1810","YYH","CAF"
"1811","YYH","TUP"
"1813","YYH","IKO"
"1814","YYH","XMN"
"1815","YYH","DNV"
"1816","YYH","HEI"
"1817","YYH","RMT"
"1819","YYH","NAV"
"18110","YYH","MBT"
"18111","YYH","DLM"
"18112","YYH","BZB"
"18113","YYH","RAL"
"18114","YYH","ATH"
"18115","YYH","NAW"
"18116","YYH","ATZ"
"18117","YYH","KSD"
"18118","YYH","PFO"
"18119","YYH","YTY"
"18121","YYH","VAF"
"18122","YYH","NVP"
"18123","YYH","TSU"
"18124","YYH","RAO"
"18125","YYH","0A9"
"18126","YYH","MSE"
"18127","YYH","CGU"
"18128","YYH","USQ"
"18130","YYH","KEN"
"18133","YYH","PNS"
"18134","YYH","TSF"
"18135","YYH","MYT"
"18137","YYH","ISP"
"18138","YYH","DLE"
"18139","YYH","THO"
"18140","YYH","KBW"
"18143","YYH","STI"
"18144","YYH","GMP"
"18145","YYH","WIL"
"18146","YYH","STP"
"18148","YYH","UYL"
"18149","YYH","LEH"
"18150","YYH","GHG"
"18152","YYH","CKZ"
"18156","YYH","DRB"
"18157","YYH","MRN"
"18158","YYH","ZBM"
"18159","YYH","UDG"
"18160","YYH","MCN"
"18161","YYH","CTM"
"18162","YYH","ZTM"
"18164","YYH","KHT"
"18165","YYH","ALG"
"18167","YYH","AOE"
"18168","YYH","KRW"
"18170","YYH","UME"
"18172","YYH","SEU"
"18173","YYH","OSI"
"18174","YYH","SOU"
"18175","YYH","ZGH"
"18176","YYH","PEC"
"18177","YYH","ERM"
"18178","YYH","LEQ"
